File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
09cf7a97-2a4b-44e2-a2e4-6ccafc6e87e5	b485e0d2-2c9a-4875-aa8b-fd293e1bb475.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-A70Y	TCGA-FG-A70Y-01A	Primary Tumor
b4355fd9-b11b-41b4-bfb4-23a225baf7dd	12434707-4543-48ba-8cb9-1020ee4f451d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-4228	TCGA-BB-4228-01A	Primary Tumor
be098752-65f4-4035-bfd4-784d09e75648	55352b8a-abb5-4b63-8882-af597814e94c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7380	TCGA-CR-7380-01A	Primary Tumor
5e7bdc88-8bcf-4ec3-bd68-094905ea63bb	c99e774c-213d-4a51-b646-554a8e07e077.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6996	TCGA-CN-6996-01A	Primary Tumor
ff464001-9e58-4bfa-a5aa-baabc7a402b6	dbccf394-c43e-4e8e-8b70-2417fe1d972b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-6477	TCGA-CR-6477-01A	Primary Tumor
24811d85-f7bc-4e34-8ec9-ae30cb79cf6c	08b392a7-b8eb-4d79-b1ce-a0f258042735.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-AA3K	TCGA-QK-AA3K-01A	Primary Tumor
f10df369-4550-41e7-a4ce-1d9a8aedd9a5	f8137255-a7d8-4e50-901f-e5f933da4d64.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7432	TCGA-CV-7432-01A	Primary Tumor
6d1e41a6-4d1a-4493-9313-b067eee8081a	271fc30e-c3b2-48f2-87f1-fd6396170eb4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A6JM	TCGA-CV-A6JM-01A	Primary Tumor
cd83040e-da35-4f03-88c8-633c68e13ace	e560fafa-a16a-4f0a-bb1d-43b218bae470.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7304	TCGA-DU-7304-02A	Recurrent Tumor
3652e47f-1f75-45c3-bb0a-aea4f272833e	8ceb473b-b6a6-462a-bbde-7d79832e19d1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-VM-A8CE	TCGA-VM-A8CE-01A	Primary Tumor
c375b729-dd19-43be-a04a-09e12a85b308	b3f8600c-4635-495c-8ac7-dc2761d27d2c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A615	TCGA-HT-A615-01A	Primary Tumor
edccf66e-ec89-4c9f-a264-a8e9df233e04	527fe316-9376-4cf2-997c-031ef025acc7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6WM	TCGA-S9-A6WM-01A	Primary Tumor
fe7b4321-f7e3-4a31-ac7b-cb4dd663f704	336b6bb7-5830-4950-8e7c-4472741dd05a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-6480	TCGA-CR-6480-01A	Primary Tumor
c7e75a56-51b4-4e49-b4ac-2f1e12a2c874	08120c4d-2401-4234-86cc-4f9267d8f434.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-A497	TCGA-CN-A497-01A	Primary Tumor
265d0517-a572-4fbd-839d-df4af0c7ab8b	da835728-d926-4bde-b818-cdcacce7d28e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-6516	TCGA-D6-6516-01A	Primary Tumor
288988cb-57f4-4c97-880a-48e7a7299541	69ab1057-5af8-4162-9cfd-7c5690238683.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-A5HU	TCGA-BB-A5HU-01A	Primary Tumor
b84b8ccf-ee7a-41cb-b3d2-cb192646e73e	cb4b26f8-5c69-4031-9a94-d5d46f0a887f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YQ	TCGA-E1-A7YQ-01A	Primary Tumor
b8e389a4-a6b0-4f84-9d8c-2b454c096d37	9f48d204-d5e4-45f2-b65f-3b200a9a36b7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A7R1	TCGA-S9-A7R1-01A	Primary Tumor
27fcab0b-fa68-431b-bb7e-68ecb9daa9cb	65af6296-9664-4374-8c6e-f7f457d3f06d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7290	TCGA-DU-7290-01A	Primary Tumor
8989be67-54cb-4b3a-8c9b-6e460a99f226	32ce13a2-8ea3-4943-8d15-0292081c6d4a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A5EV	TCGA-P5-A5EV-01A	Primary Tumor
9a9e9d01-b727-4e58-8d42-98385a46ea31	e1f3f4e7-5277-4e16-b566-316f745281a3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-5280	TCGA-DB-5280-01A	Primary Tumor
5878da2e-5f43-43ba-9b7e-354a3223c1c2	972a987a-3dd8-463e-a09c-89a3d15cde89.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-A624	TCGA-F7-A624-01A	Primary Tumor
489e512c-e5f9-4311-8bd5-ceaac0bc2109	03960bc8-5454-4ee2-82e9-124a4568e55a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HL-7533	TCGA-HL-7533-01A	Primary Tumor
d1d3c548-d1a5-4343-a9f9-ed6228f114f5	ff795f90-b388-4fd8-9ed7-1dad206e037f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-MT-A51W	TCGA-MT-A51W-01A	Primary Tumor
edc01173-7c08-41a9-9b2c-2b7af8ebb71f	742042b6-c15c-49f9-8f20-c77a826a25c3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-A8ZB	TCGA-QK-A8ZB-01A	Primary Tumor
ccc040c7-0db0-465c-a028-55e3c782fee0	b44fa2be-8278-4036-95c6-88b0f1247ea1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-A4XG	TCGA-DB-A4XG-01A	Primary Tumor
29db8e53-7b56-4fdb-8f4f-c2b71d064684	947e0cf5-3ab3-472d-9bae-edf77e459e0c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6TX	TCGA-S9-A6TX-01A	Primary Tumor
6ba16a14-eeb3-42ab-88b4-e43e39c4edad	2c9104db-4430-48ec-b0d7-d7b5b881e2ef.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-8224	TCGA-HD-8224-01A	Primary Tumor
94ee42a3-b0b1-4052-a227-5588163644a6	9d1908e6-6c65-499d-9514-59ec4583a2a3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-A4MY	TCGA-FG-A4MY-01A	Primary Tumor
6c264696-c2fc-4e0c-8b17-8a2fbb1a2de9	0119150c-be1c-4369-8da9-d02c0612e26b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7479	TCGA-HT-7479-01A	Primary Tumor
a1bc5864-a158-4410-99e1-c93c92aacfdc	860c3a26-532e-4235-85bf-e7ef159ce8e3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-MT-A51X	TCGA-MT-A51X-01A	Primary Tumor
8dc34ed8-d0f3-421d-a9fa-423a7ee5ff6d	428681d3-a88c-459a-b095-807e6828eebf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-DQ-7594	TCGA-DQ-7594-01A	Primary Tumor
0d7d3362-b7c9-47e5-8f17-269186b66cf0	b4577ccd-ae89-491d-a904-c6c6b89ea80e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-MZ-A7D7	TCGA-MZ-A7D7-01A	Primary Tumor
c1fb5b9c-b71a-44f9-8b8c-869174eff9ff	c22b68a8-818f-420a-ae0c-b4fe002e8a10.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-5852	TCGA-DU-5852-01A	Primary Tumor
5dd164b8-f844-4093-8c17-0b3bcab0cc80	985e6447-0193-44e1-8cff-7cd1a2db2fea.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A7TG	TCGA-DU-A7TG-01A	Primary Tumor
43bb7489-2244-45b6-8fd7-3cfeba68a847	9b01f9af-7415-4814-8618-d0a2c8e6d775.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7019	TCGA-DU-7019-01A	Primary Tumor
4a08edf6-c576-4334-8a64-0a791215e966	468eaa97-df50-44bd-ae5f-7725a7182a81.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7Z3	TCGA-E1-A7Z3-01A	Primary Tumor
32d3c036-ffeb-4b37-a0b5-6fbb22ec4ded	73e70098-6e40-43e7-9e80-a4d6d0359ad9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7854	TCGA-HT-7854-01A	Primary Tumor
d9f320bb-43c2-4c62-a64b-8654f0d553d7	a7115fd0-2723-44f6-8c96-f10eeb7305c8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HW-8321	TCGA-HW-8321-01A	Primary Tumor
b9cec324-6497-4ce8-8483-df214ad8dec0	2f3a5d30-2987-41d2-bbc6-5b83e8013d54.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7468	TCGA-HT-7468-01A	Primary Tumor
9b27d34d-09e2-49ec-93b7-b79ab580931e	3b09a6eb-4a93-4133-b3ee-d22a3567e200.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-7643	TCGA-FG-7643-01A	Primary Tumor
7d1bcb55-b26d-42ec-814d-e6a6e10e94c8	95237cd8-2f37-4274-8b05-bc74c7d959af.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-5364	TCGA-CN-5364-01A	Primary Tumor
a7e63f01-a476-4a9d-aced-aa0770f5c1bf	614c3d5b-fb38-46b6-ace1-daef839295fd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7294	TCGA-DU-7294-01A	Primary Tumor
d4855784-ef00-4484-960e-60aa232dadce	cc5f90f1-9d51-405a-aa14-dfa55eb0d579.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-KU-A6H8	TCGA-KU-A6H8-01A	Primary Tumor
e531c02e-4bd4-4405-bdc6-27a2a2daca71	c7d0387a-750d-483e-aedc-683accec753c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HW-7490	TCGA-HW-7490-01A	Primary Tumor
30e2c2a1-6fff-4bcf-9610-4e6a9897f2bf	9fe7bc7f-5c8e-4f95-83f8-988939b058ad.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8018	TCGA-HT-8018-01A	Primary Tumor
441cb96d-11aa-4372-91a5-d18bb48f530c	516e697c-c314-475c-94ca-0be905a0a891.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7407	TCGA-CV-7407-01A	Primary Tumor
98cd5224-2d67-487b-b903-78e507fce02b	1149a0c3-0151-4d4c-a313-58aea498f4d4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8106	TCGA-HT-8106-01A	Primary Tumor
7bbe8b3d-496c-4bc2-9f2d-388947750efb	9322f587-ef25-4f89-9485-a0695b5efa60.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-H7-A76A	TCGA-H7-A76A-01A	Primary Tumor
2d18f75f-1aa1-43b7-a16e-52b5c1d29b8e	26717482-f024-4af2-9998-1923ff3f43f5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7409	TCGA-CV-7409-01A	Primary Tumor
17ba443b-66de-4c8a-9725-2d4dce694888	d13ed0bd-1ca7-4abb-83d3-0a6829d6a4e4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6938	TCGA-CV-6938-11A	Solid Tissue Normal
43ba5156-749c-4e95-8579-ce2d40cb3ab4	a8611f9b-0c9b-45ff-8247-373c3f7b40f6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RW	TCGA-TQ-A7RW-01A	Primary Tumor
2313ca4e-485a-4e87-99af-03abe20c2463	c36d8762-f220-4019-980a-80592ecae971.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A45R	TCGA-CV-A45R-01A	Primary Tumor
496fe8dc-9bb4-4a07-a4f9-fa7ac8eeea65	22fd3ff7-ba93-4059-a37d-5b14d1307fd8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-WY-A85E	TCGA-WY-A85E-01A	Primary Tumor
903102d7-a578-43f1-81a3-34236017124f	6a78b15f-dada-4198-86f2-f852399722ad.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-A64U	TCGA-DB-A64U-01A	Primary Tumor
fb15f485-800f-4c8c-95b6-537828670c4f	804b4965-1b5f-477d-8ef7-1c09cb14c62d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6TS	TCGA-S9-A6TS-01A	Primary Tumor
b6029ebd-1da2-4b36-aa74-0d487c90b0d1	fb48d5a1-ea75-4c16-ad86-918183649415.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5435	TCGA-CV-5435-01A	Primary Tumor
197310fb-a8df-4b32-8726-a7be95ca0cd9	e58d3418-858c-4293-b492-08f5e62ca1fd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-A6DG	TCGA-BA-A6DG-01A	Primary Tumor
0b6f4598-35a0-49e2-b836-63d29c7b8f94	15ed66be-3b50-4ddb-91ac-35cef46cac5e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FN-7833	TCGA-FN-7833-01A	Primary Tumor
0036265d-3599-457a-9a29-dc7cd6aeacd9	30804de0-79e1-4e0b-8697-ae02e4e2bb70.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YH	TCGA-E1-A7YH-01A	Primary Tumor
b7e008d9-ca10-4577-8ac7-7152ea60badc	0547e1b2-d6c7-40cc-aa0e-614101490829.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-A711	TCGA-FG-A711-01A	Primary Tumor
2b3ce3a3-c5a6-4dfe-9464-5b89a025ddc6	edb83cfa-56a3-4f82-86a5-249c46cceea8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-RY-A83X	TCGA-RY-A83X-01A	Primary Tumor
9f3d3be1-581f-4984-ba1f-290f619a01de	c7467f26-bb77-4234-8e5e-f71f35081766.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7692	TCGA-HT-7692-01A	Primary Tumor
c1d15a53-2499-45d4-910d-98e72961d811	f26a744a-4fcc-49e1-8f0a-b6537059eac3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7681	TCGA-HT-7681-01A	Primary Tumor
cbd60d0e-300a-443e-9da9-99d80e87bb27	e7ef2fb0-fae3-4cb3-aeb0-f6e5a52eb4ca.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HW-A5KJ	TCGA-HW-A5KJ-01A	Primary Tumor
85bb7187-4cfb-4249-8905-ea9fc7d9c763	e4c305c2-57af-4dc3-bad1-2f65f9cbfeea.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-01A	Primary Tumor
54c90c19-dfae-4d63-a6e7-609b276ab615	1343254b-afd2-4a26-84ce-58a5d93e35a9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7183	TCGA-CV-7183-11A	Solid Tissue Normal
c80fa465-3158-4a57-98e4-70b2c4b925cd	bc6c66b9-6639-4385-a01a-70caf619995f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-A499	TCGA-CN-A499-01A	Primary Tumor
67609840-10f2-44db-8ff1-de01657b701e	24a1e15c-8578-4d6e-a5a8-95202287d579.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-6186	TCGA-CS-6186-01A	Primary Tumor
a853d81b-bd45-4489-a612-599f345bfd72	c8d6a12f-aa21-4de3-a1ff-166289cd979d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A77W	TCGA-P5-A77W-01A	Primary Tumor
2b89aef4-5345-4704-8e7f-03a6082b2511	72282127-7300-45f0-9499-b0d48a8160b0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6225	TCGA-CQ-6225-01A	Primary Tumor
26013a2c-7313-408b-8f89-83ab90174b06	efd9f9bf-2367-459b-a0a2-3dd6d345b799.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A7JA	TCGA-UF-A7JA-01A	Primary Tumor
9614e482-6a3c-4a5e-9201-cdab0f0eb29f	cf47b11a-296a-4dce-9068-86586b8debc5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-4725	TCGA-CN-4725-01A	Primary Tumor
5c78a731-f1b9-446c-acb3-bf884b1b1caa	a7d5ea5d-3760-4f4c-a5ad-28336cf442a5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7365	TCGA-CR-7365-01A	Primary Tumor
1cdf6a0a-1750-41fc-a41c-e2bf31eef2ed	d6a54551-f19a-4d86-a9c1-28fe3985e027.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A5EX	TCGA-P5-A5EX-01A	Primary Tumor
6a6cf11e-4ff6-4fb4-9157-485c71434931	8d0ac26e-7b37-42c5-93f6-acd57670fd41.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-8188	TCGA-FG-8188-01A	Primary Tumor
2d49a87e-591f-4e44-8cc0-84ba403a31a5	1190d2cf-0bf0-4361-b48c-cd5bd19bed92.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YN	TCGA-E1-A7YN-01A	Primary Tumor
aadfe4d3-c64a-4ddb-aee4-9f1586506e34	d111f7e3-5269-4db9-85e4-5f3e36e3f8ba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6X3	TCGA-QH-A6X3-01A	Primary Tumor
af2af2e2-1600-45ad-b9bc-43cd90e8df05	30d2fb8f-115c-4702-b401-62dedf31a8f7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-6399	TCGA-DU-6399-01A	Primary Tumor
95f5ca4d-228b-4a45-9837-82bd9a29fed6	b3ab2536-ce18-49e3-945a-3043379727e1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5970	TCGA-CV-5970-01A	Primary Tumor
dce4e779-16a6-49f5-9507-77b44849a48c	6243b3de-f774-4cc0-a3d5-9be9a0cdcf45.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-6870	TCGA-BA-6870-01A	Primary Tumor
70c0708e-bccd-4951-9f5d-38c4dbd34a7c	71e9e746-b78f-4c07-8afb-acc3da378d88.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6221	TCGA-CQ-6221-01A	Primary Tumor
c6d71331-a807-4bb4-a3fe-6c2a41e699b2	3201d596-77d4-465f-9260-898f41e37d95.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-6868	TCGA-BA-6868-01B	Primary Tumor
861b5658-7ef1-430b-a3f8-0191ac13ab0c	2bfedc91-8288-4489-bd4b-0fb11a7be50c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A7C5	TCGA-TM-A7C5-01A	Primary Tumor
94e28295-a279-4c24-a034-581dbda00889	2a097a4a-1c64-4e93-aaf6-88751a946f8c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7411	TCGA-CV-7411-01A	Primary Tumor
0f78179a-1c6f-400c-be03-9a681db9d124	6cb83d4c-f14a-4d5b-b814-04d8094b393c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7689	TCGA-HT-7689-01A	Primary Tumor
ff0c615f-a8ec-4a02-ad0a-95ac72d30125	c6dd9318-1451-4a1e-bda1-85bb9f58abc5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-DQ-7591	TCGA-DQ-7591-01A	Primary Tumor
615d80bc-2f5a-43c4-a21d-8884626170ef	90e397e3-d4c3-46c7-9460-e7a6e0c29098.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6961	TCGA-CV-6961-01A	Primary Tumor
c0e97971-c6ef-41e8-8b7b-335cf1f01f14	0e1dd918-c424-45d5-ab9b-0225b4a25e3c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5440	TCGA-CV-5440-01A	Primary Tumor
663067e3-5ecf-424e-8ed3-f2af0ca2de7d	7b0b785c-cf1e-4beb-8e3f-696d14e72b11.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HW-8322	TCGA-HW-8322-01A	Primary Tumor
73d2ed78-1a29-43fe-a951-dbf886d9b977	7ea47a36-1d15-4d0e-bff7-32f339321981.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HW-7493	TCGA-HW-7493-01A	Primary Tumor
6f4870cd-a5a2-44d9-85a9-98fb04913233	9661fe09-6292-420c-80cf-472c24624344.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A45O	TCGA-CV-A45O-01A	Primary Tumor
51809d76-dcf9-417f-8925-7a2b9f9fea98	f83f020e-b200-4a50-a64e-c0038a370bfc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-6493	TCGA-CR-6493-01A	Primary Tumor
dee43c50-4eec-49d9-b435-d278b6a4c71a	ad4094c0-065b-44fe-a914-2135dc5f7f9e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-IQ-A61J	TCGA-IQ-A61J-01A	Primary Tumor
df1f1a0b-87b8-4111-ae1b-6534141fc372	a3fbf18c-21c9-4c63-be9d-9f82e93a4e6c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-7872	TCGA-BB-7872-01A	Primary Tumor
64cb2e6b-2f08-4748-8bd0-103fa9f970f8	e90bfef7-9231-41cb-8213-e1a67925d2b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7416	TCGA-CV-7416-11A	Solid Tissue Normal
0c21e738-5b2a-430f-a920-504efec246dd	44555820-c296-4be1-9f63-d96390bb52d9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-DQ-7593	TCGA-DQ-7593-01A	Primary Tumor
4179d00a-e194-43a2-8688-29f35bde02b8	7a733ecc-7970-482d-9081-9b897980440f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7427	TCGA-CV-7427-01A	Primary Tumor
9025a22d-002b-4d0f-9add-7587808d1a73	5ee2e407-fdce-4cd5-ae75-3919a729ecca.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5977	TCGA-CV-5977-01A	Primary Tumor
6ded5b61-26ad-4ecd-803e-245d203db56d	5219373e-3dc3-492d-a157-6438fdab63a0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A5QA	TCGA-P3-A5QA-01A	Primary Tumor
